term_name	source	p_values	significant	intersection_sizes	regulon
positive regulation of plasma membrane bounded cell projection assembly	GO:BP	0.000693257699583705	TRUE	11	ZNF148
positive regulation of T-helper 2 cell differentiation	GO:BP	0.000484125051823546	TRUE	5	ETV6
positive regulation of T-helper 2 cell differentiation	GO:BP	1	FALSE	-1	IRF1
positive regulation of T-helper 2 cell differentiation	GO:BP	0.189897021182277	FALSE	1	IRF2
positive regulation of T-helper 2 cell differentiation	GO:BP	0.114970635802197	FALSE	1	IRF4
positive regulation of T-helper 2 cell differentiation	GO:BP	1	FALSE	-1	NFIL3
positive regulation of T-helper 2 cell differentiation	GO:BP	0.0919370629024597	FALSE	1	STAT3
positive regulation of T-helper 2 cell differentiation	GO:BP	1	FALSE	-1	VEZF1
positive regulation of T-helper 2 cell differentiation	GO:BP	1	FALSE	-1	ZNF148
double-strand break repair via homologous recombination	GO:BP	0.102335524685141	FALSE	27	ETV6
double-strand break repair via homologous recombination	GO:BP	0.00302976832074638	TRUE	34	IRF1
double-strand break repair via homologous recombination	GO:BP	0.43271413780044	FALSE	2	IRF2
double-strand break repair via homologous recombination	GO:BP	0.0242320150053967	TRUE	9	IRF4
double-strand break repair via homologous recombination	GO:BP	0.225442788305003	FALSE	1	NFIL3
double-strand break repair via homologous recombination	GO:BP	0.75133010052253	FALSE	1	STAT3
double-strand break repair via homologous recombination	GO:BP	0.000962063143304359	TRUE	30	VEZF1
double-strand break repair via homologous recombination	GO:BP	0.000485857288413069	TRUE	20	ZNF148
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.000593228402482957	TRUE	31	ETV6
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.000485955625421046	TRUE	12	IRF1
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.0665044256463257	FALSE	2	IRF2
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.209891262507914	FALSE	1	IRF4
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.186219006329763	FALSE	2	NFIL3
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.0448658263185906	TRUE	2	STAT3
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.181889952010849	FALSE	4	VEZF1
positive regulation of peptidyl-tyrosine phosphorylation	GO:BP	0.101655852175214	FALSE	2	ZNF148
neuron apoptotic process	GO:BP	0.0111398897298297	TRUE	41	ETV6
neuron apoptotic process	GO:BP	0.00290331810533858	TRUE	40	IRF1
neuron apoptotic process	GO:BP	0.00966798311395604	TRUE	26	IRF2
neuron apoptotic process	GO:BP	0.121027156694538	FALSE	5	IRF4
neuron apoptotic process	GO:BP	0.043673115184954	TRUE	8	NFIL3
neuron apoptotic process	GO:BP	0.061586453526608	FALSE	12	STAT3
neuron apoptotic process	GO:BP	0.000486505279198188	TRUE	44	VEZF1
neuron apoptotic process	GO:BP	0.0326072267077463	TRUE	14	ZNF148
hormone-mediated signaling pathway	GO:BP	0.0045629120547237	TRUE	38	ETV6
hormone-mediated signaling pathway	GO:BP	0.12937214483593	FALSE	33	IRF1
hormone-mediated signaling pathway	GO:BP	0.0499869102280024	TRUE	17	IRF2
hormone-mediated signaling pathway	GO:BP	0.115306312075196	FALSE	6	IRF4
hormone-mediated signaling pathway	GO:BP	0.0484425025852919	TRUE	7	NFIL3
hormone-mediated signaling pathway	GO:BP	0.00049340829445015	TRUE	17	STAT3
hormone-mediated signaling pathway	GO:BP	0.00445458463885538	TRUE	31	VEZF1
hormone-mediated signaling pathway	GO:BP	0.0628032205617041	FALSE	12	ZNF148
tissue migration	GO:BP	0.00310166755978608	TRUE	22	ETV6
tissue migration	GO:BP	0.0627944712935034	FALSE	9	IRF1
tissue migration	GO:BP	0.0369991942978674	TRUE	8	IRF2
tissue migration	GO:BP	0.196398704139719	FALSE	2	IRF4
tissue migration	GO:BP	0.0424190864330691	TRUE	4	NFIL3
tissue migration	GO:BP	0.0472041058065687	TRUE	5	STAT3
tissue migration	GO:BP	0.00049460090522979	TRUE	16	VEZF1
tissue migration	GO:BP	0.190481953016557	FALSE	2	ZNF148
establishment of protein localization to vacuole	GO:BP	0.00454831758520671	TRUE	16	ETV6
establishment of protein localization to vacuole	GO:BP	0.00318029587262429	TRUE	16	IRF1
establishment of protein localization to vacuole	GO:BP	0.0122309004628253	TRUE	7	IRF2
establishment of protein localization to vacuole	GO:BP	1	FALSE	-1	IRF4
establishment of protein localization to vacuole	GO:BP	0.011011676984579	TRUE	4	NFIL3
establishment of protein localization to vacuole	GO:BP	0.0202582086777864	TRUE	6	STAT3
establishment of protein localization to vacuole	GO:BP	0.00049460090522979	TRUE	15	VEZF1
establishment of protein localization to vacuole	GO:BP	0.199348823174377	FALSE	4	ZNF148
positive regulation of protein polymerization	GO:BP	0.000496338680820838	TRUE	23	ETV6
positive regulation of protein polymerization	GO:BP	0.047502588266219	TRUE	18	IRF1
positive regulation of protein polymerization	GO:BP	0.0724851484021521	FALSE	9	IRF2
positive regulation of protein polymerization	GO:BP	0.0336417408228776	TRUE	5	IRF4
positive regulation of protein polymerization	GO:BP	0.263422155196654	FALSE	2	NFIL3
positive regulation of protein polymerization	GO:BP	0.0343256413835847	TRUE	6	STAT3
positive regulation of protein polymerization	GO:BP	0.0162902340941512	TRUE	15	VEZF1
positive regulation of protein polymerization	GO:BP	0.110090149108789	FALSE	7	ZNF148
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	0.0286013491369069	TRUE	1	ETV6
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	0.000499760260993284	TRUE	2	IRF1
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	0.0149183626658801	TRUE	2	IRF2
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	1	FALSE	-1	IRF4
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	0.00436372074368247	TRUE	2	STAT3
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	1	FALSE	-1	VEZF1
regulation of MyD88-dependent toll-like receptor signaling pathway	GO:BP	1	FALSE	-1	ZNF148
negative regulation of striated muscle cell apoptotic process	GO:BP	0.00761614680090084	TRUE	9	ETV6
negative regulation of striated muscle cell apoptotic process	GO:BP	0.000501191544186975	TRUE	7	IRF1
negative regulation of striated muscle cell apoptotic process	GO:BP	0.00284426708290202	TRUE	7	IRF2
negative regulation of striated muscle cell apoptotic process	GO:BP	1	FALSE	-1	IRF4
negative regulation of striated muscle cell apoptotic process	GO:BP	0.00597404799043093	TRUE	3	NFIL3
negative regulation of striated muscle cell apoptotic process	GO:BP	0.0554113326799393	FALSE	3	STAT3
negative regulation of striated muscle cell apoptotic process	GO:BP	0.225333881938961	FALSE	4	VEZF1
negative regulation of striated muscle cell apoptotic process	GO:BP	0.0710059857033791	FALSE	2	ZNF148
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.00634767592361053	TRUE	11	ETV6
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.000501791789223705	TRUE	27	IRF1
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.0157587515519573	TRUE	4	IRF2
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.0851527118359405	FALSE	3	IRF4
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.0274989778165846	TRUE	2	NFIL3
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.120615047567339	FALSE	5	STAT3
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.00193488957240098	TRUE	20	VEZF1
intrinsic apoptotic signaling pathway in response to DNA damage	GO:BP	0.106841466289105	FALSE	8	ZNF148
regulation of natural killer cell activation	GO:BP	0.000503598513389888	TRUE	10	ETV6
regulation of natural killer cell activation	GO:BP	0.00566825086915903	TRUE	7	IRF1
regulation of natural killer cell activation	GO:BP	0.585410944168428	FALSE	1	IRF2
regulation of natural killer cell activation	GO:BP	0.0599208551056495	FALSE	3	IRF4
regulation of natural killer cell activation	GO:BP	1	FALSE	-1	NFIL3
regulation of natural killer cell activation	GO:BP	0.338250468645367	FALSE	1	STAT3
regulation of natural killer cell activation	GO:BP	0.496347697462681	FALSE	1	VEZF1
regulation of natural killer cell activation	GO:BP	1	FALSE	-1	ZNF148
cellular component organization	GO:BP	0.43560101808877	FALSE	841	ETV6
cellular component organization	GO:BP	0.205243491385783	FALSE	775	IRF1
cellular component organization	GO:BP	0.189335069177263	FALSE	263	IRF2
cellular component organization	GO:BP	0.370993594030346	FALSE	19	IRF4
cellular component organization	GO:BP	0.390107245310302	FALSE	7	NFIL3
cellular component organization	GO:BP	0.0365310482662687	TRUE	215	STAT3
cellular component organization	GO:BP	0.000504645440658312	TRUE	696	VEZF1
cellular component organization	GO:BP	0.0136208650406549	TRUE	343	ZNF148
regulation of striated muscle cell apoptotic process	GO:BP	0.0148111802084359	TRUE	11	ETV6
regulation of striated muscle cell apoptotic process	GO:BP	0.00050632585190802	TRUE	9	IRF1
regulation of striated muscle cell apoptotic process	GO:BP	0.00504896331725399	TRUE	8	IRF2
regulation of striated muscle cell apoptotic process	GO:BP	1	FALSE	-1	IRF4
regulation of striated muscle cell apoptotic process	GO:BP	0.0116170275557284	TRUE	3	NFIL3
regulation of striated muscle cell apoptotic process	GO:BP	0.0181183578505595	TRUE	5	STAT3
regulation of striated muscle cell apoptotic process	GO:BP	0.178137449241157	FALSE	6	VEZF1
regulation of striated muscle cell apoptotic process	GO:BP	0.101655852175214	FALSE	2	ZNF148
cardiac muscle cell apoptotic process	GO:BP	0.0148111802084359	TRUE	11	ETV6
cardiac muscle cell apoptotic process	GO:BP	0.00050632585190802	TRUE	9	IRF1
cardiac muscle cell apoptotic process	GO:BP	0.000992426380899223	TRUE	6	IRF2
cardiac muscle cell apoptotic process	GO:BP	0.309489377704705	FALSE	1	IRF4
cardiac muscle cell apoptotic process	GO:BP	0.0116170275557284	TRUE	3	NFIL3
cardiac muscle cell apoptotic process	GO:BP	0.0181183578505595	TRUE	5	STAT3
cardiac muscle cell apoptotic process	GO:BP	0.100578170569404	FALSE	7	VEZF1
cardiac muscle cell apoptotic process	GO:BP	0.0264283068334952	TRUE	3	ZNF148
regulation of translation	GO:BP	0.036814034798381	TRUE	55	ETV6
regulation of translation	GO:BP	0.00128146096862443	TRUE	69	IRF1
regulation of translation	GO:BP	0.013698120957455	TRUE	32	IRF2
regulation of translation	GO:BP	0.728547844777919	FALSE	1	IRF4
regulation of translation	GO:BP	0.307495048914122	FALSE	3	NFIL3
regulation of translation	GO:BP	0.0938103470778295	FALSE	15	STAT3
regulation of translation	GO:BP	0.00050684467176161	TRUE	53	VEZF1
regulation of translation	GO:BP	0.000626863234456142	TRUE	32	ZNF148
homotypic cell-cell adhesion	GO:BP	0.000642550566994839	TRUE	24	ETV6
homotypic cell-cell adhesion	GO:BP	0.000508511813315329	TRUE	26	IRF1
homotypic cell-cell adhesion	GO:BP	0.125015475394113	FALSE	9	IRF2
homotypic cell-cell adhesion	GO:BP	1	FALSE	-1	IRF4
homotypic cell-cell adhesion	GO:BP	0.0712067563630417	FALSE	2	NFIL3
homotypic cell-cell adhesion	GO:BP	0.0177641527249334	TRUE	8	STAT3
homotypic cell-cell adhesion	GO:BP	0.132390603509106	FALSE	4	VEZF1
homotypic cell-cell adhesion	GO:BP	0.263387932324686	FALSE	2	ZNF148
establishment or maintenance of cell polarity	GO:BP	0.108057576801724	FALSE	20	ETV6
establishment or maintenance of cell polarity	GO:BP	0.176815158101841	FALSE	26	IRF1
establishment or maintenance of cell polarity	GO:BP	0.0404560647023517	TRUE	20	IRF2
establishment or maintenance of cell polarity	GO:BP	0.15537007526673	FALSE	7	IRF4
establishment or maintenance of cell polarity	GO:BP	0.668601030973367	FALSE	2	NFIL3
establishment or maintenance of cell polarity	GO:BP	0.00317008171110852	TRUE	13	STAT3
establishment or maintenance of cell polarity	GO:BP	0.000509920056013331	TRUE	36	VEZF1
establishment or maintenance of cell polarity	GO:BP	0.160557439723881	FALSE	4	ZNF148
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.0207753181999649	TRUE	40	ETV6
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.00389643798095527	TRUE	48	IRF1
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.0107228126454069	TRUE	24	IRF2
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.258521853193526	FALSE	3	IRF4
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.0682359957414682	FALSE	3	NFIL3
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.0250459846897089	TRUE	14	STAT3
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.000509920056013331	TRUE	34	VEZF1
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:BP	0.19330371591013	FALSE	2	ZNF148
smooth muscle cell proliferation	GO:BP	0.000509967573422665	TRUE	15	ETV6
smooth muscle cell proliferation	GO:BP	0.026283615501277	TRUE	13	IRF1
smooth muscle cell proliferation	GO:BP	0.0821698283367161	FALSE	7	IRF2
smooth muscle cell proliferation	GO:BP	0.0195938926986965	TRUE	7	IRF4
smooth muscle cell proliferation	GO:BP	0.0516950957992965	FALSE	5	NFIL3
smooth muscle cell proliferation	GO:BP	0.0752138559165512	FALSE	2	STAT3
smooth muscle cell proliferation	GO:BP	0.00613265901448013	TRUE	10	VEZF1
smooth muscle cell proliferation	GO:BP	0.14187427739014	FALSE	4	ZNF148
regulation of cytoplasmic translational elongation	GO:BP	0.00799073415353251	TRUE	2	ETV6
regulation of cytoplasmic translational elongation	GO:BP	0.0862986797811618	FALSE	1	IRF1
regulation of cytoplasmic translational elongation	GO:BP	0.088378980196135	FALSE	1	IRF2
regulation of cytoplasmic translational elongation	GO:BP	1	FALSE	-1	IRF4
regulation of cytoplasmic translational elongation	GO:BP	0.0360340726635822	TRUE	1	NFIL3
regulation of cytoplasmic translational elongation	GO:BP	1	FALSE	-1	STAT3
regulation of cytoplasmic translational elongation	GO:BP	0.0279434510456068	TRUE	1	VEZF1
regulation of cytoplasmic translational elongation	GO:BP	0.000510310245459428	TRUE	2	ZNF148
regulation of amide metabolic process	GO:BP	0.00950770548764091	TRUE	13	ETV6
regulation of amide metabolic process	GO:BP	0.000972716658508569	TRUE	13	IRF1
regulation of amide metabolic process	GO:BP	0.155342873783369	FALSE	6	IRF2
regulation of amide metabolic process	GO:BP	0.14479211222069	FALSE	1	IRF4
regulation of amide metabolic process	GO:BP	0.0041843098082721	TRUE	5	NFIL3
regulation of amide metabolic process	GO:BP	0.0449584197879925	TRUE	4	STAT3
regulation of amide metabolic process	GO:BP	0.00301239321661885	TRUE	9	VEZF1
regulation of amide metabolic process	GO:BP	0.000511818312350078	TRUE	6	ZNF148
DNA damage checkpoint signaling	GO:BP	0.0027898056359205	TRUE	9	ETV6
DNA damage checkpoint signaling	GO:BP	0.0237591513228446	TRUE	6	IRF1
DNA damage checkpoint signaling	GO:BP	0.000515433581011228	TRUE	16	IRF2
DNA damage checkpoint signaling	GO:BP	0.152407803066592	FALSE	2	IRF4
DNA damage checkpoint signaling	GO:BP	0.0737924778337711	FALSE	2	NFIL3
DNA damage checkpoint signaling	GO:BP	0.0902058966886472	FALSE	2	STAT3
DNA damage checkpoint signaling	GO:BP	0.00196388967068597	TRUE	21	VEZF1
DNA damage checkpoint signaling	GO:BP	0.111880630308252	FALSE	1	ZNF148
RNA export from nucleus	GO:BP	0.0707418398633192	FALSE	16	ETV6
RNA export from nucleus	GO:BP	0.00771335259918062	TRUE	18	IRF1
RNA export from nucleus	GO:BP	0.0217854960592135	TRUE	11	IRF2
RNA export from nucleus	GO:BP	0.815224172896259	FALSE	1	IRF4
RNA export from nucleus	GO:BP	1	FALSE	-1	NFIL3
RNA export from nucleus	GO:BP	0.0100256480114318	TRUE	8	STAT3
RNA export from nucleus	GO:BP	0.0302821047341683	TRUE	14	VEZF1
RNA export from nucleus	GO:BP	0.000516869077379894	TRUE	13	ZNF148
positive regulation of epithelial cell proliferation	GO:BP	0.0346959761294879	TRUE	21	ETV6
positive regulation of epithelial cell proliferation	GO:BP	0.0227365415137387	TRUE	16	IRF1
positive regulation of epithelial cell proliferation	GO:BP	0.0631316487114651	FALSE	12	IRF2
positive regulation of epithelial cell proliferation	GO:BP	0.164219383290027	FALSE	5	IRF4
positive regulation of epithelial cell proliferation	GO:BP	0.0254493303780992	TRUE	5	NFIL3
positive regulation of epithelial cell proliferation	GO:BP	0.0306403056937176	TRUE	9	STAT3
positive regulation of epithelial cell proliferation	GO:BP	0.000517273506396618	TRUE	14	VEZF1
positive regulation of epithelial cell proliferation	GO:BP	0.0519371997831965	FALSE	6	ZNF148
nucleic acid metabolic process	GO:BP	0.415756849049279	FALSE	1	ETV6
nucleic acid metabolic process	GO:BP	0.411721944352972	FALSE	1	IRF1
nucleic acid metabolic process	GO:BP	0.421619130733128	FALSE	1	IRF2
nucleic acid metabolic process	GO:BP	0.429792485813882	FALSE	1	IRF4
nucleic acid metabolic process	GO:BP	0.386894137273186	FALSE	1	NFIL3
nucleic acid metabolic process	GO:BP	0.388486979507338	FALSE	1	STAT3
nucleic acid metabolic process	GO:BP	0.190841421170512	FALSE	491	VEZF1
nucleic acid metabolic process	GO:BP	0.000517803450108743	TRUE	329	ZNF148
sister chromatid cohesion	GO:BP	0.0750059327736881	FALSE	2	ETV6
sister chromatid cohesion	GO:BP	0.100346447839551	FALSE	5	IRF1
sister chromatid cohesion	GO:BP	0.210714588057131	FALSE	3	IRF2
sister chromatid cohesion	GO:BP	0.030228794638012	TRUE	2	IRF4
sister chromatid cohesion	GO:BP	0.472727992030222	FALSE	1	NFIL3
sister chromatid cohesion	GO:BP	0.167381057317096	FALSE	2	STAT3
sister chromatid cohesion	GO:BP	0.0012957173166952	TRUE	14	VEZF1
sister chromatid cohesion	GO:BP	0.000517803450108743	TRUE	9	ZNF148
membrane protein proteolysis	GO:BP	0.000517935720912242	TRUE	16	ETV6
membrane protein proteolysis	GO:BP	0.165817838736071	FALSE	8	IRF1
membrane protein proteolysis	GO:BP	0.373709065225488	FALSE	4	IRF2
membrane protein proteolysis	GO:BP	0.0956899223089808	FALSE	4	IRF4
membrane protein proteolysis	GO:BP	0.166821037008287	FALSE	1	NFIL3
membrane protein proteolysis	GO:BP	0.082337676051027	FALSE	4	STAT3
membrane protein proteolysis	GO:BP	0.000737375503503173	TRUE	10	VEZF1
membrane protein proteolysis	GO:BP	0.0333046050252213	TRUE	4	ZNF148
negative regulation of mitotic nuclear division	GO:BP	0.293851507411555	FALSE	2	ETV6
negative regulation of mitotic nuclear division	GO:BP	0.0232977308391757	TRUE	11	IRF1
negative regulation of mitotic nuclear division	GO:BP	0.018807274632524	TRUE	4	IRF2
negative regulation of mitotic nuclear division	GO:BP	0.000519523368315748	TRUE	4	IRF4
negative regulation of mitotic nuclear division	GO:BP	1	FALSE	-1	NFIL3
negative regulation of mitotic nuclear division	GO:BP	0.198436686760367	FALSE	1	STAT3
